EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60855000;2;01/11/1958;1;1;"43,261";"22,807";"31,74";1;19;1;1;1;;0;"43,261";"38,228";"35,806";"40,714";"40,714";"41,556";"37,414";"28,416";"25,873";"27,135";"35,806";"29,718";"33,448";"37,414";"38,228";"26,501";"24,018";"23,41";"22,807";"24,631";"24,631";"29,718";"33,448";"37,414";"39,878";"29,718";"27,135";"25,873";"22,807";"26,501";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1958;1;1;"133,802";"21,617";"35,81";29;23;1;1;1;;0;"22,807";"22,807";"24,631";"27,773";"30,404";"30,404";"31,912";"27,773";"26,501";"25,873";"24,018";"24,631";"24,631";"23,41";"34,227";"41,556";"40,714";"29,718";"27,135";"25,249";"24,631";"22,209";"21,617";"22,807";"25,249";"24,631";"36,606";"60,63";"133,802";"90,712";"81,033";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1958;1;1;"69,256";"22,807";"29,325";15;12;1;1;1;;0;"28,416";"25,249";"24,018";"24,018";"23,41";"23,41";"23,41";"23,41";"23,41";"23,41";"23,41";"22,807";"23,41";"29,718";"69,256";"57,078";"42,405";"39,05";"35,013";"31,912";"31,154";"29,065";"27,135";"25,873";"25,249";"24,631";"27,135";"25,249";"24,018";"24,018";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1958;1;1;"39,878";"24,018";"33,777";1;31;2;2;2;;0;"39,878";"39,05";"39,05";"38,228";"38,228";"37,414";"36,606";"35,806";"35,013";"35,013";"35,013";"34,227";"34,227";"34,227";"34,227";"34,227";"35,806";"37,414";"37,414";"36,606";"34,227";"30,404";"30,404";"30,404";"29,718";"29,065";"29,065";"29,065";"28,416";"24,631";"24,018";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
60855000;2;01/07/1958;1;1;"70,527";"37,414";"46,559";19;8;2;2;2;;0;"40,714";"39,878";"39,05";"38,228";"38,228";"38,228";"39,878";"37,414";"37,414";"37,414";"37,414";"40,714";"44,994";"40,714";"39,878";"40,714";"42,405";"58,252";"70,527";"58,252";"52,481";"69,256";"63,046";"60,63";"57,078";"53,616";"50,355";"46,754";"44,994";"43,261";"41,556";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2
60855000;2;01/06/1958;1;1;"65,502";"40,714";"46,991";16;29;1;1;1;;0;"60,63";"53,616";"51,271";"50,355";"48,541";"48,541";"47,644";"46,754";"44,994";"44,124";"44,124";"43,261";"43,261";"43,261";"44,124";"65,502";"58,252";"48,541";"48,541";"47,644";"45,871";"44,994";"44,124";"42,405";"42,405";"42,405";"41,556";"41,556";"40,714";"40,714";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1958;1;1;"189,263";"44,124";"73,012";24;22;1;1;1;;0;"53,616";"54,76";"58,252";"71,807";"65,502";"59,436";"59,436";"59,436";"59,436";"54,76";"63,046";"57,078";"53,616";"53,616";"52,481";"50,355";"47,644";"44,994";"44,994";"44,994";"44,994";"44,124";"187,351";"189,263";"179,787";"130,499";"87,9";"81,033";"74,396";"69,256";"65,502";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1958;1;1;"159,652";"53,616";"84,858";20;30;1;1;1;;0;"90,712";"78,35";"70,527";"74,396";"69,256";"61,833";"58,252";"59,436";"59,436";"82,388";"106,819";"96,443";"103,81";"156,097";"111,398";"89,302";"79,687";"106,819";"120,793";"159,652";"100,837";"89,302";"79,687";"79,687";"69,256";"65,502";"60,63";"55,914";"55,914";"53,616";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1958;1;1;"220,917";"60,63";"115,448";19;30;1;1;1;;0;"163,239";"161,441";"150,827";"174,198";"170,512";"159,652";"143,916";"132,146";"116,056";"105,31";"94,997";"85,126";"75,705";"93,56";"105,31";"106,819";"111,398";"147,355";"220,917";"145,632";"109,863";"96,443";"89,302";"87,9";"92,131";"79,687";"74,396";"69,256";"63,046";"60,63";"92,131";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1958;1;1;"177,916";"77,023";"117,21";5;23;1;1;1;;0;"170,512";"117,627";"132,146";"170,512";"177,916";"157,87";"147,355";"128,86";"120,793";"125,607";"132,146";"138,822";"140,511";"117,627";"103,81";"99,363";"94,997";"92,131";"83,752";"89,302";"82,388";"79,687";"77,023";"86,508";"82,388";"92,131";"97,899";"142,21";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/1958;1;1;"721,081";"22,807";"133,714";28;12;2;2;2;;0;"28,416";"27,773";"27,773";"27,135";"26,501";"25,873";"25,249";"25,249";"25,249";"24,631";"23,41";"22,807";"25,249";"24,631";"29,065";"33,448";"45,871";"49,444";"49,444";"44,124";"43,261";"55,914";"82,388";"166,859";"274,339";"405,475";"553,997";"721,081";"548,049";"408,099";"274,339";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1
60855000;2;01/12/1957;1;1;"103,81";"29,065";"66,845";20;31;1;1;1;;0;"37,414";"55,914";"52,481";"82,388";"96,443";"96,443";"79,687";"64,269";"86,508";"89,302";"89,302";"82,388";"86,508";"79,687";"67,995";"67,995";"59,436";"55,914";"54,76";"103,81";"78,35";"40,714";"82,388";"83,752";"64,269";"54,76";"44,994";"39,878";"34,227";"31,154";"29,065";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1957;1;1;"82,388";"17,076";"36,278";20;5;1;1;1;;0;"24,018";"21,03";"19,302";"17,624";"17,076";"17,624";"23,41";"25,873";"32,676";"28,416";"25,873";"25,249";"26,501";"32,676";"27,135";"23,41";"29,718";"30,404";"35,806";"82,388";"63,046";"44,994";"63,046";"69,256";"61,833";"47,644";"42,405";"41,556";"40,714";"47,644";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1957;1;1;"32,676";"15,998";"21,684";2;21;1;1;1;;0;"26,501";"32,676";"27,773";"25,873";"27,135";"25,873";"24,631";"24,631";"22,807";"21,617";"20,449";"19,302";"19,302";"19,302";"18,178";"18,178";"17,624";"17,076";"16,534";"16,534";"15,998";"15,998";"15,998";"18,737";"17,624";"17,076";"19,302";"23,41";"27,773";"31,154";"27,135";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1957;1;1;"65,502";"22,807";"29,462";23;1;1;1;1;;0;"22,807";"22,807";"22,807";"24,631";"29,065";"32,676";"30,404";"27,773";"27,773";"27,135";"27,135";"25,873";"25,249";"25,249";"24,018";"22,807";"22,807";"23,41";"24,018";"22,807";"22,807";"29,718";"65,502";"52,481";"45,871";"35,806";"31,912";"30,404";"29,065";"29,065";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1957;1;1;"34,227";"23,41";"27,385";18;29;1;1;1;;0;"29,065";"28,416";"27,773";"27,773";"27,773";"27,773";"27,773";"27,773";"27,135";"27,135";"27,135";"26,501";"26,501";"25,873";"25,873";"27,135";"29,718";"34,227";"31,154";"31,912";"31,154";"29,718";"27,135";"26,501";"25,873";"25,249";"24,631";"24,018";"23,41";"23,41";"23,41";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1957;1;1;"54,76";"29,065";"37,036";6;31;1;1;1;;0;"35,013";"35,013";"35,013";"35,013";"43,261";"54,76";"46,754";"47,644";"44,124";"42,405";"39,878";"39,878";"39,05";"36,606";"35,013";"35,013";"34,227";"34,227";"35,013";"35,013";"35,013";"35,013";"35,013";"34,227";"34,227";"33,448";"33,448";"32,676";"32,676";"30,404";"29,065";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1957;1;1;"54,76";"36,606";"43,455";8;29;2;2;2;;0;"46,754";"45,871";"44,994";"44,994";"47,644";"46,754";"46,754";"54,76";"52,481";"51,271";"49,444";"49,444";"45,871";"43,261";"43,261";"43,261";"39,05";"40,714";"41,556";"39,878";"39,878";"39,878";"39,878";"39,05";"39,05";"39,05";"38,228";"37,414";"36,606";"36,606";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1957;1;1;"128,86";"48,541";"68,753";11;30;1;1;1;;0;"108,336";"82,388";"77,023";"70,527";"67,995";"63,046";"78,35";"78,35";"74,396";"79,687";"128,86";"75,705";"85,126";"85,126";"78,35";"71,807";"70,527";"66,744";"63,046";"58,252";"57,078";"54,76";"53,616";"52,481";"51,271";"51,271";"50,355";"50,355";"49,444";"48,541";"48,541";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1957;1;1;"408,099";"70,527";"139,228";6;26;1;1;1;;0;"142,21";"161,441";"140,511";"145,632";"196,987";"408,099";"269,891";"177,916";"214,829";"189,263";"170,512";"161,441";"138,822";"147,355";"138,822";"172,351";"127,229";"117,627";"102,319";"92,131";"86,508";"79,687";"77,023";"74,396";"73,097";"70,527";"77,023";"75,705";"73,097";"74,396";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1957;1;1;"330,023";"74,396";"133,528";1;15;1;1;1;;0;"330,023";"306,307";"250,247";"133,802";"114,495";"100,837";"100,837";"102,319";"117,627";"102,319";"114,495";"96,443";"90,712";"81,033";"74,396";"109,863";"89,302";"92,131";"92,131";"106,819";"130,499";"142,21";"135,467";"119,205";"103,81";"86,508";"87,9";"120,793";"237,493";"196,987";"172,351";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1957;1;1;"366,95";"85,126";"162,65";22;1;1;1;1;;0;"85,126";"93,56";"102,319";"106,819";"86,508";"97,899";"137,14";"133,802";"116,056";"143,916";"135,467";"150,827";"120,793";"161,441";"120,793";"239,6";"227,075";"181,666";"210,809";"198,938";"210,809";"366,95";"218,88";"135,467";"138,822";"159,652";"176,053";"297,026";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/1957;1;1;"269,891";"43,261";"120,41";19;9;1;1;1;;0;"78,35";"75,705";"73,097";"58,252";"64,269";"67,995";"66,744";"47,644";"43,261";"50,355";"96,443";"69,256";"127,229";"177,916";"218,88";"166,859";"133,802";"212,815";"269,891";"241,714";"208,811";"168,682";"159,652";"111,398";"87,9";"77,023";"103,81";"105,31";"135,467";"128,86";"105,31";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/1956;1;1;"241,714";"21,03";"71,108";24;6;1;1;1;;0;"38,228";"35,013";"31,154";"27,135";"22,807";"21,03";"24,018";"61,833";"47,644";"89,302";"41,556";"44,124";"73,097";"85,126";"57,078";"64,269";"47,644";"38,228";"37,414";"39,05";"50,355";"43,261";"37,414";"241,714";"200,897";"152,575";"156,097";"130,499";"102,319";"85,126";"78,35";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1956;1;1;"112,942";"12,415";"32,719";27;21;1;1;1;;0;"22,807";"20,449";"18,737";"14,944";"21,03";"21,617";"17,076";"15,468";"15,468";"22,807";"32,676";"40,714";"32,676";"28,416";"25,873";"25,249";"21,617";"18,737";"15,468";"13,913";"12,415";"18,737";"25,873";"40,714";"63,046";"75,705";"112,942";"93,56";"51,271";"41,556";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1956;1;1;"25,249";"9,594";"14,018";1;14;1;1;1;;0;"25,249";"20,449";"18,737";"16,534";"14,944";"12,908";"12,415";"10,974";"10,974";"10,507";"10,974";"10,974";"10,047";"9,594";"9,594";"9,594";"10,047";"15,998";"15,998";"13,913";"12,415";"12,908";"13,407";"12,415";"14,425";"12,415";"11,928";"18,178";"13,407";"21,03";"21,617";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1956;1;1;"77,023";"10,974";"18,103";14;27;1;1;1;;0;"13,407";"13,407";"12,908";"12,415";"12,415";"11,928";"11,928";"11,928";"11,928";"13,407";"14,944";"16,534";"21,03";"77,023";"45,871";"28,416";"23,41";"19,873";"18,178";"15,998";"14,425";"13,407";"13,407";"12,415";"11,928";"11,928";"10,974";"10,974";"11,447";"25,249";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1956;1;1;"74,396";"13,913";"23,311";4;30;1;1;1;;0;"23,41";"27,135";"43,261";"74,396";"51,271";"31,912";"24,631";"33,448";"27,773";"25,873";"23,41";"22,209";"21,617";"20,449";"19,302";"18,178";"18,178";"17,624";"17,076";"16,534";"15,998";"15,998";"15,468";"15,468";"15,468";"14,944";"14,944";"14,425";"14,425";"13,913";"13,913";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1956;1;1;"24,631";"18,178";"21,263";1;24;1;1;1;;0;"24,631";"24,018";"24,018";"23,41";"22,807";"22,807";"22,807";"22,807";"22,209";"22,209";"21,617";"21,617";"21,617";"21,617";"21,617";"21,617";"21,03";"20,449";"19,873";"19,302";"19,302";"18,737";"18,737";"18,178";"18,737";"18,178";"19,302";"19,873";"21,617";"22,807";"21,617";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1956;1;1;"64,269";"25,249";"39,673";13;30;1;1;1;;0;"51,271";"53,616";"63,046";"57,078";"46,754";"41,556";"36,606";"34,227";"31,912";"29,065";"35,806";"45,871";"64,269";"63,046";"57,078";"38,228";"44,994";"40,714";"38,228";"35,806";"33,448";"30,404";"29,718";"28,416";"27,773";"27,135";"26,501";"26,501";"25,873";"25,249";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1956;1;1;"132,146";"19,873";"46,055";27;25;1;1;1;;0;"24,018";"74,396";"90,712";"78,35";"60,63";"54,76";"49,444";"39,05";"34,227";"34,227";"34,227";"31,154";"29,718";"27,773";"39,05";"32,676";"28,416";"24,631";"22,209";"21,03";"25,249";"25,249";"24,018";"21,617";"19,873";"83,752";"132,146";"82,388";"70,527";"61,833";"50,355";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1956;1;1;"61,833";"21,03";"30,464";12;26;1;1;1;;0;"25,873";"31,912";"50,355";"38,228";"25,873";"26,501";"24,018";"22,209";"22,807";"24,631";"42,405";"61,833";"32,676";"35,013";"31,912";"29,718";"39,05";"30,404";"24,631";"26,501";"29,718";"24,631";"24,018";"22,807";"21,617";"21,03";"27,135";"36,606";"32,676";"27,135";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1956;1;1;"214,829";"25,873";"63,958";2;30;1;1;1;;0;"174,198";"214,829";"212,815";"149,087";"81,033";"70,527";"46,754";"39,05";"35,013";"32,676";"28,416";"28,416";"41,556";"39,05";"28,416";"27,135";"26,501";"27,135";"40,714";"128,86";"53,616";"53,616";"65,502";"60,63";"58,252";"51,271";"49,444";"37,414";"28,416";"25,873";"26,501";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1956;1;1;"216,85";"10,047";"51,932";17;8;1;1;1;;0;"15,468";"14,425";"17,624";"15,998";"12,415";"11,447";"10,974";"10,047";"10,507";"10,974";"11,447";"11,928";"12,415";"26,501";"112,942";"117,627";"216,85";"78,35";"50,355";"63,046";"82,388";"52,481";"48,541";"47,644";"61,833";"108,336";"61,833";"64,269";"147,355";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60855000;2;01/01/1956;1;1;"127,229";"16,534";"34,731";3;17;1;1;1;;0;"58,252";"48,541";"127,229";"97,899";"90,712";"63,046";"44,994";"46,754";"35,013";"32,676";"27,773";"25,249";"22,209";"21,03";"18,178";"17,624";"16,534";"16,534";"18,737";"18,178";"17,624";"18,737";"20,449";"30,404";"27,135";"21,03";"18,178";"16,534";"25,249";"17,624";"16,534";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/1955;1;1;"369,469";"10,047";"81,03";19;1;1;1;1;;0;"10,047";"14,944";"15,998";"18,178";"30,404";"31,154";"29,718";"52,481";"128,86";"86,508";"46,754";"26,501";"231,219";"96,443";"74,396";"71,807";"46,754";"74,396";"369,469";"166,859";"83,752";"63,046";"70,527";"50,355";"55,914";"47,644";"42,405";"49,444";"200,897";"137,14";"87,9";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1955;1;1;"252,4";"10,974";"41,366";2;30;1;1;1;;0;"35,013";"252,4";"210,809";"119,205";"39,05";"42,405";"31,154";"26,501";"24,631";"22,209";"21,03";"22,807";"24,018";"20,449";"19,873";"18,737";"17,624";"19,873";"27,773";"25,873";"33,448";"39,05";"28,416";"25,249";"23,41";"18,737";"14,425";"13,407";"12,415";"10,974";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1955;1;1;"27,773";"3,715";"12,538";30;1;1;1;1;;0;"3,715";"3,715";"3,715";"4,047";"4,047";"3,715";"12,908";"9,147";"8,276";"8,708";"7,435";"7,026";"25,873";"13,407";"9,594";"10,507";"12,415";"10,974";"12,415";"22,807";"19,302";"17,624";"15,468";"15,468";"13,407";"11,928";"10,974";"12,415";"24,631";"27,773";"25,249";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/09/1955;1;1;"4,389";"3,392";"3,699";24;1;1;1;1;;0;"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,392";"3,715";"3,715";"3,715";"3,715";"3,715";"4,047";"4,047";"4,047";"4,389";"4,389";"4,389";"4,389";"4,047";"4,047";"3,715";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/08/1955;1;1;"6,625";"3,392";"5,183";2;31;1;1;1;;0;"6,231";"6,625";"6,625";"6,625";"6,231";"6,231";"6,231";"6,231";"6,231";"6,231";"6,231";"5,846";"5,846";"5,469";"5,469";"5,469";"5,1";"4,74";"4,74";"4,389";"4,389";"4,389";"4,389";"4,047";"4,047";"4,047";"4,047";"3,715";"3,715";"3,715";"3,392";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/07/1955;1;1;"8,708";"6,231";"7,276";1;28;1;1;1;;0;"8,708";"8,276";"8,708";"8,276";"8,276";"8,276";"7,852";"7,852";"7,852";"7,852";"7,435";"7,435";"7,435";"7,435";"7,435";"7,435";"7,026";"7,026";"7,026";"6,625";"6,625";"6,625";"6,625";"6,625";"6,625";"6,625";"6,625";"6,231";"6,231";"6,231";"6,231";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/06/1955;1;1;"15,468";"8,708";"11,648";12;29;1;1;1;;0;"11,928";"11,447";"10,974";"11,928";"12,415";"11,928";"11,928";"12,415";"12,908";"13,407";"14,425";"15,468";"14,425";"13,913";"12,908";"11,928";"11,928";"11,447";"10,974";"10,974";"10,974";"10,974";"12,415";"10,507";"9,594";"9,594";"9,147";"9,147";"8,708";"8,708";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/05/1955;1;1;"15,998";"10,974";"13,023";1;14;1;1;1;;0;"15,998";"15,468";"13,913";"12,908";"12,908";"13,407";"11,447";"14,425";"14,425";"13,913";"13,913";"13,407";"12,415";"10,974";"13,913";"13,407";"13,407";"12,415";"12,908";"12,908";"12,415";"12,415";"12,908";"13,407";"13,407";"13,407";"12,415";"11,928";"10,974";"10,974";"10,974";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/04/1955;1;1;"90,712";"17,076";"33,82";3;28;1;1;1;;0;"29,065";"53,616";"90,712";"64,269";"52,481";"44,124";"39,878";"39,878";"33,448";"31,154";"27,773";"25,249";"28,416";"26,501";"23,41";"24,018";"43,261";"40,714";"47,644";"36,606";"31,154";"26,501";"23,41";"21,617";"20,449";"18,737";"18,178";"17,076";"17,624";"17,624";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/03/1955;1;1;"176,053";"23,41";"52,449";3;28;1;1;1;;0;"71,807";"132,146";"176,053";"135,467";"48,541";"39,878";"35,013";"31,912";"31,912";"51,271";"38,228";"31,154";"37,414";"46,754";"74,396";"74,396";"53,616";"43,261";"87,9";"50,355";"39,878";"34,227";"37,414";"31,154";"30,404";"27,135";"24,631";"23,41";"28,416";"31,912";"25,873";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/02/1955;1;1;"82,388";"17,076";"37,083";25;20;1;1;1;;0;"31,154";"52,481";"55,914";"57,078";"44,124";"39,05";"35,013";"29,718";"27,135";"24,631";"23,41";"36,606";"41,556";"64,269";"47,644";"35,013";"20,449";"19,302";"17,624";"17,076";"19,873";"18,737";"22,807";"24,631";"82,388";"47,644";"35,013";"67,995";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60855000;2;01/01/1955;1;1;"239,6";"22,209";"66,828";24;2;1;1;1;;0;"31,154";"22,209";"24,631";"47,644";"73,097";"52,481";"39,878";"35,013";"29,065";"25,249";"31,912";"28,416";"25,249";"29,065";"36,606";"48,541";"44,994";"55,914";"85,126";"79,687";"50,355";"60,63";"93,56";"239,6";"218,88";"179,787";"108,336";"70,527";"119,205";"44,994";"39,878";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/12/1954;1;1;"86,508";"9,147";"36,07";29;2;1;1;1;;0;"9,594";"9,147";"10,507";"21,03";"30,404";"44,994";"37,414";"42,405";"51,271";"27,135";"25,873";"43,261";"30,404";"28,416";"24,631";"22,807";"22,209";"18,737";"21,03";"18,737";"42,405";"52,481";"79,687";"75,705";"48,541";"30,404";"25,873";"21,03";"86,508";"70,527";"44,994";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60855000;2;01/11/1954;1;1;"44,124";"7,852";"15,274";15;10;2;2;2;;0;"13,913";"12,908";"11,447";"10,047";"9,594";"9,147";"8,276";"8,276";"8,276";"7,852";"11,447";"10,047";"7,852";"10,507";"44,124";"26,501";"25,873";"17,076";"11,928";"21,617";"23,41";"18,178";"19,873";"16,534";"19,302";"15,468";"12,908";"10,974";"20,449";"14,425";;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60855000;2;01/10/1954;1;1;"35,013";"5,846";"12,419";12;1;2;2;2;;0;"5,846";"5,846";"5,846";"8,708";"10,974";"18,737";"21,617";"24,631";"31,154";"27,773";"27,773";"35,013";"27,773";"6,625";"7,026";"7,026";"6,625";"7,435";"7,852";"8,276";"8,276";"8,708";"8,708";"8,276";"6,625";"6,231";"5,846";"7,852";"7,435";"7,435";"7,026";2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2
60855000;2;01/09/1954;1;1;"7,435";"5,846";"6,683";23;18;2;2;2;;0;"6,625";"6,625";"6,625";"6,625";"6,625";"6,625";"6,625";"6,625";"6,231";"6,231";"7,026";"7,026";"7,026";"7,026";"7,026";"7,026";"6,625";"5,846";"5,846";"5,846";"7,026";"7,026";"7,435";"7,435";"7,435";"7,435";"6,625";"6,231";"6,231";"5,846";;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
